field_combination,summary_value,request_count,fill_rate
zip:35763,6280,539199,0.011646905873341754
zip:35765,1643,130658,0.01257481363559828
zip:35768,3287,310850,0.010574231944667846
zip:35769,509,105559,0.004821947915383814
zip:35771,410,25231,0.01624985137331061
zip:35773,4277,518749,0.008244835170766594
zip:35776,527,101492,0.005192527489851417
zip:35801,16158,1043622,0.01548261726947113
zip:35802,1206,136354,0.008844625020168091
zip:35803,13996,1115057,0.012551824704925399
zip:35805,4038,482794,0.008363815623226469
zip:35806,10890,1281461,0.008498112701049818
zip:35810,14389,1842917,0.007807730896182519
zip:35811,15730,1199703,0.013111578448999461
zip:35816,1600,176547,0.009062742499164528
zip:35824,145,13316,0.010889155902673475
zip:35895,506,58677,0.008623481091398674
zip:35901,16282,1845008,0.008824893984199526
zip:35903,8072,944635,0.008545099429938547
zip:35904,6208,872695,0.007113596388199772
zip:35906,821,230986,0.003554327967928792
zip:35907,553,165862,0.0033340970204145614
zip:35950,3743,619837,0.006038684363792416
zip:35951,1055,257262,0.0041008777044413865
zip:35952,1833,180594,0.010149838865078574
zip:35953,21,896,0.0234375
zip:35954,891,54199,0.016439417701433607
zip:35957,2096,305295,0.0068654907548436755
zip:35958,2249,287129,0.007832716305214728
zip:35959,1155,116367,0.0099254943411792
zip:35960,3993,773887,0.005159668013547197
zip:35962,271,11666,0.023229898851362934
zip:35966,391,105376,0.0037105223200728818
zip:35967,2219,310353,0.007149922829809926
zip:35968,102,19109,0.005337798942906484
zip:35971,929,319757,0.002905331235907267
zip:35974,342,40004,0.00854914508549145
zip:35975,41,23925,0.0017136886102403343
zip:35976,2872,342570,0.008383688005371166
zip:35978,2598,306035,0.008489225088633654
zip:35979,420,31295,0.013420674229110082
zip:35981,1667,29171,0.05714579548181413
zip:35984,120,8614,0.013930810308799628
zip:35986,1686,233670,0.007215303633329053
zip:35987,82,128238,0.0006394360485971397
zip:35988,815,15998,0.05094386798349794
zip:36003,210,18352,0.011442894507410636
zip:36009,75,12686,0.005912029008355668
zip:36010,2429,314492,0.0077235668951833435
zip:36016,186,27621,0.006734006734006734
zip:36022,1281,166053,0.007714404437137541
zip:36024,1793,213930,0.008381246202028701
zip:36027,7661,875742,0.008748010258729169
zip:36029,232,33972,0.006829153420463911
zip:36032,112,21965,0.005099021170043251
zip:36033,196,4693,0.041764329852972515
zip:36034,204,17841,0.011434336640322852
zip:36035,368,126121,0.0029178328747789823
zip:36036,1153,149420,0.007716503814750368
zip:36037,10560,1945162,0.005428853740716712
zip:36040,1582,230144,0.006873957174638487
zip:36046,37,3636,0.010176017601760175
zip:36049,873,189420,0.004608805828318023
zip:36051,375,28050,0.013368983957219251
zip:36054,6081,706121,0.008611838480940236
zip:36064,864,43826,0.019714324830009584
zip:36066,4539,677850,0.006696171719406949
zip:36067,4164,449679,0.009259938756312836
zip:36069,62,9954,0.006228651798272052
zip:36078,2334,198828,0.01173878930532923
zip:36079,5060,445855,0.011348981171008512
zip:36080,11,4039,0.002723446397623174
zip:36081,8572,1161968,0.007377139473720447
zip:36089,7587,1425094,0.005323859338401537
zip:36091,3742,285160,0.013122457567681302
zip:36092,7673,847228,0.009056593974703386
zip:36093,7119,1108411,0.00642270782227892
zip:36104,2807,655355,0.004283174767873901
zip:36105,542,85094,0.006369426751592357
zip:36106,3892,576278,0.00675368485349085
zip:36107,157,32091,0.004892337415474744
zip:36108,3286,336313,0.00977066006963751
zip:36109,9611,866128,0.011096512293794913
zip:36110,8182,935828,0.008743059622067303
zip:36111,1045,120296,0.008686905632772494
zip:36116,20246,1927221,0.01050528195780349
zip:36117,44936,5572081,0.00806449152480016
zip:36123,34,5133,0.006623806740697448
zip:36201,8825,1118751,0.007888261105464934
zip:36203,6315,1042122,0.006059751161572253
zip:36206,5327,715572,0.007444394135041617
zip:36207,5815,792457,0.007337937578947501
zip:36250,9,4612,0.0019514310494362533
zip:36260,132,26923,0.004902871151060432
zip:36264,1915,197891,0.009677044433551803
zip:36265,3239,525372,0.006165155356585429
zip:36266,783,81919,0.009558222146266435
zip:36268,288,23429,0.012292458064791498
zip:36271,1332,97010,0.013730543242964643
zip:36272,1364,213769,0.0063807193746520776
zip:36277,335,67903,0.004933508092425961
zip:36278,40,2020,0.019801980198019802
zip:36301,18189,2081934,0.008736588191556505
zip:36303,13976,2045730,0.006831791096576772
zip:36305,4175,474959,0.00879023242006152
zip:36312,401,59287,0.006763708738846627
zip:36316,171,27142,0.006300198953651168
zip:36320,632,66113,0.0095593907400965
zip:36322,2453,226241,0.01084242025097131
zip:36323,1098,106945,0.010266959652157652
zip:36330,9502,1199499,0.00792164061829147
zip:36340,952,116247,0.008189458652696414
zip:36343,155,17415,0.008900373241458513
zip:36344,1196,62888,0.019017936649281263
zip:36345,2930,197679,0.014822009419311106
zip:36346,312,88811,0.003513078334890948
zip:36350,398,21673,0.018363862870853134
zip:36352,114,17515,0.00650870682272338
zip:36360,11165,1411908,0.007907739031155004
zip:36375,447,85065,0.005254805149003703
zip:36376,1190,245673,0.004843837133099689
zip:36401,901,103548,0.00870127863406343
zip:36420,1122,116474,0.009633051153047032
zip:36421,5109,483117,0.010575078086674657
zip:36426,2599,411805,0.006311239542987579
zip:36432,544,86584,0.006282916012196249
zip:36445,538,67014,0.008028173217536634
zip:36451,844,49107,0.017186959089335534
zip:36460,13305,1401373,0.009494260271890495
zip:36467,2341,295503,0.007922085393380102
zip:36477,578,69677,0.008295420296511044
zip:36502,6496,615104,0.01056081573197378
zip:36507,4638,280043,0.01656174230386048
zip:36522,25,27404,0.000912275580207269
zip:36526,9190,767665,0.011971367718992008
zip:36527,431,21987,0.01960249238186201
zip:36528,58,7292,0.007953922106417993
zip:36530,294,14626,0.020101189662245316
zip:36532,3946,233556,0.0168953056226344
zip:36535,15195,1159206,0.01310811020646891
zip:36541,919,67309,0.013653449018704779
zip:36542,5974,374346,0.01595849828768038
zip:36544,5677,619670,0.00916132780350832
zip:36545,1552,225020,0.006897164696471425
zip:36551,2001,70040,0.02856938892061679
zip:36558,3194,336113,0.00950275651343447
zip:36560,464,63073,0.00735655510281737
zip:36561,1809,81345,0.022238613313664023
zip:36567,1147,84794,0.013526900488242092
zip:36571,9819,953147,0.010301663856676881
zip:36572,393,48696,0.0080704780680138
zip:36575,7613,719549,0.010580238454921068
zip:36576,180,17276,0.010419078490391294
zip:36582,6295,721303,0.008727261636233316
zip:36587,2140,186111,0.01149851432747124
zip:36602,467,104113,0.004485510935233832
zip:36603,128,18058,0.007088271126370583
zip:36604,1276,214442,0.005950326894917973
zip:36605,23582,2978361,0.007917777596470004
zip:36606,19746,1882199,0.010490920460588917
zip:36607,1179,80289,0.01468445241564847
zip:36608,18696,1860965,0.010046400657723277
zip:36609,11893,1325384,0.008973248507602324
zip:36610,4499,401136,0.011215647560926967
zip:36611,9524,1220057,0.007806192661490406
zip:36612,1305,110911,0.0117661909098286
zip:36617,1603,143464,0.011173534824067362
zip:36618,9555,844829,0.011309981073092898
zip:36619,1749,239631,0.007298721784744044
zip:36628,5,1277,0.003915426781519186
zip:36693,10445,1001654,0.01042775249736935
zip:36695,13595,1447493,0.009392100687188125
zip:36701,8360,1209344,0.006912838696020321
zip:36703,1183,148756,0.007952620398504934
zip:36722,63,24496,0.002571848465055519
zip:36726,2727,384075,0.007100175746924429
zip:36732,2001,351844,0.005687179545480384
zip:36736,887,354198,0.002504249035850005
zip:36740,181,2256,0.08023049645390071
zip:36744,977,279325,0.0034977177123422538
zip:36748,31,36625,0.0008464163822525597
zip:36749,40,14440,0.002770083102493075
zip:36752,124,26018,0.004765931278345761
zip:36754,409,36909,0.011081308082039611
zip:36756,1940,91187,0.021274962439821465
zip:36769,251,45751,0.005486218880461629
zip:36776,1187,41511,0.0285948302859483
zip:36782,2739,389538,0.0070314064353156815
zip:36783,32,11163,0.0028666129176744604
zip:36784,1890,355507,0.005316351014185375
zip:36786,586,87113,0.006726894952532917
zip:36801,11542,1109901,0.010399125687786568
zip:36804,2641,254465,0.010378637533649029
zip:36830,8703,873876,0.009959078862447304
zip:36832,948,58259,0.016272163957500127
zip:36853,2235,300284,0.007442954003543312
zip:36854,11397,1289057,0.008841346813988831
zip:36856,1034,156149,0.006621880383479882
zip:36862,1275,108996,0.011697676978971705
zip:36863,9686,1169570,0.008281676171584429
zip:36866,6,560,0.010714285714285714
zip:36867,9867,1011037,0.009759286752116885
zip:36869,7305,870663,0.008390157845228292
zip:36870,16299,1700470,0.00958499708904009
zip:36874,175,15819,0.011062646184967445
zip:36875,1228,45216,0.0271585279547063
zip:36877,727,24366,0.029836657637691867
zip:36904,3389,553107,0.00612720504350876
zip:36908,322,53044,0.00607043209411055
zip:36919,398,90621,0.004391917988104303
zip:36921,62,2563,0.024190401872805307
zip:36925,4566,256550,0.017797700253361918
zip:37010,24,3736,0.006423982869379015
zip:37012,1328,92108,0.014417857297954575
zip:37013,137957,8961579,0.015394273710023646
zip:37015,2065,157119,0.013142904422762365
zip:37018,4840,166592,0.029053015751056472
zip:37020,1880,74239,0.025323616966823368
zip:37022,1578,144678,0.010906979637539916
zip:37023,594,87797,0.006765607025296992
zip:37024,527,46759,0.011270557539724974
zip:37025,987,59453,0.01660134896472844
zip:37027,5258,247331,0.021258960664049392
zip:37029,1098,142113,0.007726246015494712
zip:37030,1791,120454,0.01486874657545619
zip:37031,324,50918,0.006363172159157862
zip:37032,1426,82618,0.017260161223946354
zip:37033,3145,214469,0.014664123952645837
zip:37034,4020,209484,0.019190009738213897
zip:37036,1240,273432,0.004534948360104158
zip:37037,1210,86737,0.013950217323633513
zip:37040,37112,1905074,0.019480608102362428
zip:37042,45330,2901234,0.015624386037113863
zip:37043,20752,1296802,0.016002442932691343
zip:37044,16,1400,0.011428571428571429
zip:37046,1281,112412,0.011395580543002527
zip:37047,763,26262,0.029053385119183612
zip:37048,287,22609,0.012694059887655358
zip:37049,21,2849,0.007371007371007371
zip:37050,343,16839,0.020369380604548962
zip:37051,1427,209491,0.006811748476068184
zip:37055,10770,846977,0.012715811645416582
zip:37058,3310,368824,0.008974470208012494
zip:37060,948,82792,0.011450381679389313
zip:37061,3683,198831,0.018523268504408268
zip:37062,1368,68825,0.01987649836541954
zip:37064,17766,723456,0.024557125796178345
zip:37065,28,1252,0.022364217252396165
zip:37066,29042,1768783,0.01641919896335503
zip:37067,2149,70462,0.030498708523743295
zip:37068,83,8692,0.009549010584445468
zip:37069,14,740,0.01891891891891892
zip:37072,5347,320660,0.016674982847876257
zip:37073,4183,352608,0.011863032035574915
zip:37074,1812,176778,0.010250144248718732
zip:37075,27024,1889913,0.0142990709096133
zip:37076,7058,369018,0.01912643827672363
zip:37077,5,3205,0.0015600624024961
zip:37079,807,90936,0.008874373185537082
zip:37082,249,27617,0.00901618568273165
zip:37083,2721,285356,0.00953545746365943
zip:37085,236,13434,0.017567366383802293
zip:37086,19323,1224785,0.01577664651346971
zip:37087,32808,1879641,0.01745439687685042
zip:37090,663,39550,0.016763590391908976
zip:37091,5086,354195,0.014359321842487895
zip:37096,1471,134267,0.010955782135595492
zip:37097,35,2436,0.014367816091954023
zip:37101,2711,130145,0.020830612009681507
zip:37110,17330,1599600,0.010833958489622406
zip:37115,27154,1440374,0.01885204814860585
zip:37118,1437,141773,0.01013592150832669
zip:37122,28303,1530956,0.018487141367877328
zip:37127,2707,95374,0.02838299746262084
zip:37128,39456,2381948,0.016564593349644913
zip:37129,29281,1724034,0.016984003795748808
zip:37130,18065,1051975,0.017172461322750066
zip:37135,3686,103013,0.035781891605913815
zip:37137,649,157232,0.004127658491910044
zip:37138,1932,150342,0.012850700403080976
zip:37141,634,44351,0.014295055353881536
zip:37142,867,59854,0.014485247435426203
zip:37144,527,162365,0.00324577341175746
zip:37145,136,9733,0.013973081269906503
zip:37146,879,75871,0.011585454257885094
zip:37148,8144,676298,0.012042028809785036
zip:37149,1246,46427,0.0268378314342947
zip:37150,1614,99481,0.01622420361677104
zip:37153,1289,115457,0.011164329577245209
zip:37160,10141,769245,0.013183056113461902
zip:37166,7054,509204,0.013852994084885429
zip:37167,34377,2407155,0.014281174249269366
zip:37171,290,6378,0.045468798996550645
zip:37172,11552,585727,0.01972249870673539
zip:37174,11622,821300,0.01415073663703884
zip:37178,324,52719,0.006145791839754168
zip:37179,2221,82015,0.027080412119734196
zip:37180,1139,83433,0.013651672599570914
zip:37183,280,6444,0.043451272501551834
zip:37184,3893,269098,0.014466848508721729
zip:37185,3855,348940,0.011047744597925145
zip:37186,4264,255926,0.016661066089416473
zip:37187,212,23789,0.008911681869771744
zip:37188,3796,180167,0.02106934122231041
zip:37189,68,15916,0.0042724302588590096
zip:37190,2778,242741,0.011444296595960303
zip:37201,1292,84920,0.01521431935939708
zip:37203,11702,626970,0.018664369906056112
zip:37204,1238,47398,0.026119245537786405
zip:37205,7639,362020,0.021101044141207666
zip:37206,16723,1122923,0.01489238353831919
zip:37207,27580,1221885,0.0225716822777921
zip:37208,13146,827425,0.015887844819772186
zip:37209,17040,956374,0.017817297417119245
zip:37210,9261,731771,0.012655598541073641
zip:37211,95660,6810522,0.014045913073917095
zip:37212,1576,144629,0.01089684641392805
zip:37214,26460,2199203,0.012031631459214997
zip:37215,4726,367147,0.01287222829003097
zip:37216,4734,258969,0.018280180253234943
zip:37217,5105,345232,0.014787157621541456
zip:37218,12675,668807,0.018951655709345146
zip:37219,259,8913,0.02905867833501627
zip:37220,1173,76890,0.015255559890753024
zip:37221,8964,616073,0.014550223755950999
zip:37222,2868,221010,0.012976788380616262
zip:37228,30,2040,0.014705882352941176
zip:37232,796,14873,0.05351980098164459
zip:37301,1393,294045,0.004737370130422214
zip:37303,11218,1002760,0.01118712353903227
zip:37307,1213,96235,0.012604561749883099
zip:37308,4,8958,0.00044652824291136416
zip:37309,346,91249,0.003791822376135629
zip:37311,10367,779892,0.01329286619172911
zip:37312,14596,1302013,0.011210333537376355
zip:37317,2593,441541,0.005872614321206864
zip:37321,145,10866,0.013344376955641451
zip:37322,3185,366712,0.008685289818713323
zip:37323,10627,940191,0.011303022470966005
zip:37324,291,10164,0.028630460448642266
zip:37327,4267,437765,0.009747238815346133
zip:37330,103,10950,0.009406392694063927
zip:37334,8191,622156,0.01316550832910074
zip:37338,13,1254,0.01036682615629984
zip:37339,999,143012,0.006985427796268845
zip:37341,644,42870,0.015022160018661069
zip:37342,1064,159633,0.006665288505509513
zip:37343,14226,1159616,0.012267854186213368
zip:37345,293,30889,0.009485577390009388
zip:37347,2042,337737,0.006046124647284721
zip:37352,1416,37557,0.037702691908299384
zip:37354,1188,111718,0.0106339175423835
zip:37355,9213,650373,0.014165717211507858
zip:37356,66,4166,0.01584253480556889
zip:37357,1084,25309,0.04283061361570983
zip:37363,3543,235441,0.015048356063727219
zip:37366,392,29948,0.013089354881795112
zip:37367,5835,890818,0.006550159516309729
zip:37375,354,21355,0.016576914071645986
zip:37379,3057,249211,0.012266713748590551
zip:37380,473,38386,0.012322200802375866
zip:37381,323,32289,0.010003406732943108
zip:37382,713,69061,0.010324206136603871
zip:37385,2263,132927,0.017024381803546308
zip:37387,2334,245781,0.009496258864598973
zip:37388,14819,1178051,0.012579251662279477
zip:37397,2810,160326,0.01752678916707209
zip:37398,7680,724836,0.010595500223498833
zip:37401,707,85668,0.00825278983984685
zip:37402,124,12332,0.010055141096334739
zip:37403,2465,76694,0.032140715049417165
zip:37404,4780,372015,0.012848944263000147
zip:37405,12192,1084606,0.01124094832593587
zip:37406,16676,1238718,0.013462305383469039
zip:37407,143,13163,0.010863784851477626
zip:37408,694,80541,0.008616729367651258
zip:37410,33,10434,0.0031627372052903968
zip:37411,23907,2366597,0.010101846659993231
zip:37412,23321,1870686,0.01246654970422615
zip:37415,2657,394411,0.006736627528136893
zip:37416,1870,185361,0.010088422052103732
zip:37419,2744,277203,0.00989888276822401
zip:37421,37149,2907749,0.012775862015600385
zip:37601,8907,389557,0.022864433189494732
zip:37604,20168,1440861,0.013997186404517855
zip:37615,2673,238898,0.011188875587070633
zip:37617,2556,198842,0.012854427133100654
zip:37618,3015,91063,0.03310894655348495
zip:37620,14020,872761,0.0160639625281148
zip:37641,125,19828,0.006304216259834577
zip:37642,6679,686295,0.009731966574140858
zip:37643,9226,748055,0.012333317737332148
zip:37644,66,3018,0.02186878727634195
zip:37650,3741,444570,0.008414872798434442
zip:37658,1778,173221,0.010264344392423552
zip:37659,14794,1116652,0.01324853221952766
zip:37660,26709,1818969,0.014683592738523855
zip:37663,405,92247,0.004390386679241601
